,name,date,rating,review,critic
170,venicechicken,"Mar 19, 2021",10,"An album with extremely incredible lyrics, Lana shows that she really is one of the greatest (if not the greatest) composer in the Americas. Chemtrails, a continuation of the acclaimed NFR!, shows that the singer has not lowered her level in composition and vocals, incredible vocals. Now a question: how will she sing the incredible and long vocals from 'Shades Of Cool' and the whispered and high-pitched vocals from 'White Dress'? To Justin's terrible fans; do not waste time giving low marks for this incredible album. That will not change Justice's lyric disaste... Favorites: Tulsa Jesus Freak, Dark But Just A Game, For Free and finally the most prominent, Breaking Up Slowly, incredible vocals by Nikkie Lane and Lana Del Rey, this duo has great harmony",Positive
172,Samarqand,"Mar 19, 2021",10,"A unique, raspy young singer from the beginning, whose voice belied the darkness and often controversial nature her lyrics & persona would take on. Regardless of your thoughts about the substance of her music, it is undeniable that she has become a better songwriter, singer and performer with each subsequent album. Masterpieces topped by masterpieces. Well, Norman F**king Rockwell is topped. Gorgeous, with slight changes in tone and speed expressing more than many artists do with lyrics for entire songs. Her voice can be so fragile, then so strong, then so biting... Always wistful, always haunted, always with an underlying sadness. You may not agree with her message, but she gives it a delivery not to be forgotten.",Positive
173,Yesmaffei,"Mar 19, 2021",10,"Mostrando estar cada dia mais confortável com a escrita e com sua própria persona lana traz mais um capítulo da sua própria história, que ela não permite ser escrita por ninguém (como ela sempre gosta de lembrar).Um trabalho completamente novo e descolado do antecessor, em que pese ter o mesmo produtor, o que evidência o poder de alcance da artista, que não precisa repetir fórmulas. Se permite experimentar e brinca com o folk em músicas como Not All Who Wander Are Lost, trazendo um novo elemento para a discografia.Em yosemite ela faz uma autoreferencia no instrumental, que trás um pequeno gosto do clássico Born to Die (million dollar Man) , além de ser uma óbvia continuação lírica à faixa Best American Record, amarrando pontas da história que vem criando.Em breaking up slowly a velha e conhecida Lana volta para falar sobre as dores de um coração partido, entretanto deixa evidente o quanto cresceu em suas técnicas vocais.Um álbum que completo e que não precisa disputar espaço com a antecessor.",Positive
174,NelsonB,"Mar 19, 2021",10,"<span>If you only have a habit of listening to pop and songs with lots of arrangements you will never get used to Lana's latest works. She is increasingly economical in melodies and abusing improvisation in the construction of songs, which makes the work less predictable and much more interesting. Perfect work.</span>",Positive
175,giglio,"Mar 19, 2021",10,"<span>Salvando minha quarentena, amei demais. Perfeito. Muito obrigado, Lana del Rey.</span>",Positive
176,sailorluk,"Mar 20, 2021",10,<span>ANOTHER MASTERPIECE BY QUEEN LANA❤️ SHE NEVER DISAPPOINTS AND CHEMTRAILS IS PURE MAGIC IM SO HAPPY</span>,Positive
177,BobTurn,"Mar 19, 2021",10,<span>The music is what Lana's about. Personal and vulnerable. A fitting addition to her body of work. Worth keeping on repeat. Beautiful.</span>,Positive
178,Menios,"Mar 19, 2021",7,"<span>It is a nice album, surely keeping the perfect elements of NFR!, but I'd love for it to be more innovative lyrically speaking. But anyway, you can't top NFR! with your next release, that's a fact.</span>",Positive
179,mateofalconvale,"Mar 19, 2021",10,"<span>This is a beautiful album, verter Luke the nfr and with the ambiente of ultraviolence</span>",Positive
180,goncaloocp,"Mar 19, 2021",9,<span>It is a beautiful album. Coming close to NFR and it will probably become one of my favorites by Lana.</span>,Positive
181,MarcJames1987,"Mar 20, 2021",10,<span>An album you can really appreciate in lockdown. Stunning album. One of the best songwriters of her generation.</span>,Positive
182,simontelo,"Mar 19, 2021",10,"<span>Glorious, ethereal, minimalistic and truly remarkable. 7 albums down the line and Lana continues to surprise in ways that very few artists can do. Truly another record for the ages.</span>",Positive
183,billyray,"Mar 19, 2021",10,"<span>wow, such a beautiful album!!!!!! she made it, she made it againt....thank u lana, i loved the record!</span>",Positive
184,Jhgarciia,"Mar 19, 2021",10,"<span>Even though Lana hasn't overcome her last record, on Chemicals over the country club she show us a new style on songs with elements that she didn't explored in the past. Her New side is great and this album definitely is going to be one of the best of her career</span>",Positive
185,kovacs93,"Mar 20, 2021",10,"<span>The album is perfect! Best songs: White Dress, Chemtrails Over The Country Club, Tulsa Jesus Freak, Dark But Just A Game, Yosemite, Dance Till We Die.<br/>I Love You Lana ❤️</span>",Positive
186,ultraviolented,"Mar 19, 2021",10,"<span>Amazing, Lana Del Rey knows what she's doing, perfect. Brillant. Talented. I have no words</span>",Positive
187,vitornelli,"Mar 19, 2021",10,"<span>Amazing! A work of art! Extremely beautiful. As usual, Lana is releasing a wonderful record.</span>",Positive
188,vperezac,"Mar 19, 2021",9,"Chemtrails shows itself as a much more humble, carefree album than any of Lana's past works. It may not reach the ultimate high that NFR did, but it's a closer contender for the title of ""Lana's best album. She has found her sound, although this album tries to dip into Country/Folk aesthetics, it's done in such a suited way that it submerges the listener to watch her depiction of the Midwest in the Lana Del Rey style: Poetic, breezy, sometimes melodramatic and nostalgic.",Positive
189,Ieavegetout,"Mar 19, 2021",8,"Beautiful album. Her high head voice on White Dress is amazing. In fact, White Dress is one of the best songs on the record and possibly her best opening track.  The title track is another one of my favorites. I like the inclusion of AutoTune in the background of Tulsa Jesus Freak. The last 40 seconds of Wild At Heart, OMG!! That bass line on Breaking Up Slowly, loves it. Great album.",Positive
190,daniwbruno,"Mar 19, 2021",10,I love this masterpiece a lotDeben se escuchas la sencilles de esta mujet conjunto su propio estilo,Positive
191,x_jxxnnx_x,"Mar 19, 2021",10,"<span>Best album of 2021 so far. She's amazing and as always, i can't wait to listen to her next projects.<br/>Lana, is definitely an amazing singer, writer, poet and composer.</span>",Positive
192,andresc,"Mar 19, 2021",8,<span>Lana del Rey set the bar really high with NFR! and Chemtrails feels like a development of her quieter sounds and her songwriting somehow at her most privileged.</span>,Positive
193,jamesblues,"Mar 19, 2021",10,<span>This is the natural follow-up to NFR!. She's back with a folkly sound that fits her perfectly. She never does the same thing twice and always comes back with something new. Very intriguing lyrics about fame and what her life was previously and what she wants it to be. Overall a perfect album from Miss Del Rey once again!.</span>,Positive
194,spacepro,"Mar 19, 2021",10,"Personally, I am delighted with this album. I don't understand those who say that the album is boring. The first 6 songs are listened to in one breath. (Absolutely all are beautiful, but wild at heart is something)  Not all who wander are lost and Yosemite just blows with happiness and harmony. I hope this is connected with her personal life) Well, the last 2 songs perfectly continue the dynamics of the album, especially the bridge in Dance till we die (there have not been such surprises since the days of Heroin). Just got a taste, as the album is already closed by the beautiful for free. In general, the album turned out to be very interesting, the main thing is holistic, surpassing even in this quality NFR! (mainly because of its length).In general, in my opinion, the album turned out to be excellent: for the first time, ideally holistic, laconic and at the same time atmospheric (ideal for evening trips by car), in many respects this is the merit of the instrumental, it is minimalistic, Jack did not overdo it and did nothing superfluous, but got bull's-eye. My favourites are all the songs, I want to listen to this album again and again.",Positive
195,Vladislav21,"Mar 19, 2021",10,<span>This is just an amazing work of art! Lana as usual brings us the best lyrics of her entire career and enchanted melodies✨</span>,Positive
196,PeterJamesss,"Mar 19, 2021",10,<span>Lana just did one of her best albums yet... I’m very proud of my mom. I never thought that I would be touched so deeply with some poetry.</span>,Positive
197,alivebutnotlivi,"Mar 19, 2021",10,"<span>Una chimba de album 10/10 Nadie como Lana pa hacer álbumes.    Y en eso si todos estamos de acuerdo, periodt</span>",Positive
198,RafaelLamego,"Mar 19, 2021",10,"<span>One more time, Lana suprises us with beautiful songs! She is the moment. She is a legend.</span>",Positive
199,JasruSevilla,"Mar 19, 2021",10,"<span>Lana del Rey no es solo un ser humano, es un reinicio cultural, es una razón para respirar y despertar, todo por lo que vivo, la razón por la que me visto elegante, la razón por la que todavía quiero vivir en este mundo mezquino. Está hermosa obra de arte, me hizo recordar sus inicios como Lizzy.</span>",Positive
200,Aldairxavier,"Mar 19, 2021",10,"O álbum é lindo e inovador, porém o NFR ainda consegue se sobressair e ser melhor. Pelo clipe de Chemtrails, eu pensei que Lana iria voltar com a vibe de Born to Die, mas ela diversificou e entregou hinos, como Dark but Just a Game, Dance Till We Die e WIld ar Heart. Eu amei, mas espero o retorno mais selvagem e impulsivo de Lana, sem deixar sua maturidade e sua grande evolução de composições, produções musicais e vocais.",Positive
201,dcgfc,"Mar 19, 2021",10,"<span>Hey Queen! Girl, You have done it again, constantly raising the bar for us all, and doing it flawlessly. I'd say I'm surprised but I know who you are. I've seen it up close and personal. Girl, you make me so proud, and I love you.</span>",Positive
202,recreio12,"Mar 18, 2021",10,"<span>Perfeito icônico atemporal, melhor coisa que eu já ouvi na minha vida. Nunca será superado</span>",Positive
203,immormino,"Mar 19, 2021",10,"<span>This album its just two words, PERFECT and UNPREDICTABLE, everything is on point but its totally different at what Lana does... and that makes it so interesting and good LOVE IT!!!!</span>",Positive
204,oxmarxrey,"Mar 19, 2021",10,<span>This album is definitely a more raw form of what Lana’s albums usually consist of. This album gives an insight of her life especially within that first track “White dress” where she reminisced about her young up and coming years where she was a “waitress in a white dress.” The album has some of her best lyrics and most sophisticated themes yet.</span>,Positive
